"","Date","SPX","VIX","DXY","e","v","d"
"478",2019-09-05 15:35:00,2978.76,15.97,83.8,-0.000560478871697967,0.00188028886485236,0
"479",2019-09-05 15:40:00,2978.34,15.95,83.81,-0.000141008208925264,-0.00125313299606766,0.000119324622778194
"480",2019-09-05 15:45:00,2975.91,16.02,83.81,-0.000816223751072265,0.00437911240935973,0
"481",2019-09-05 15:50:00,2977.09,15.96,83.81,0.000396438775560171,-0.00375234961855053,0
"482",2019-09-05 15:55:00,2975.94,16.01,83.81,-0.000386357876344334,0.00312793498696085,0
"483",2019-09-05 16:00:00,2975.97,16.21,83.81,1.00807975931261e-05,0.0124148087389613,0
"484",2019-09-05 16:05:00,2976,16.15,83.8,1.0080695971304e-05,-0.00370828607891927,-0.000119324622778194
"485",2019-09-05 16:10:00,2976,16.27,83.8,0,0.00740287156228092,0
"486",2019-09-06 09:30:00,2976.34,15.77,83.63,0.000114240786101227,0.00253968390476089,-0.000119567166998458
"487",2019-09-06 09:35:00,2974.46,15.93,83.63,-0.000631847839802191,0.0100947229470099,0
"488",2019-09-06 09:40:00,2973.04,15.97,83.61,-0.000477511568552025,0.00250783830496415,-0.000239177231468268
"489",2019-09-06 09:45:00,2979.65,15.77,83.61,0.0022208456065389,-0.012602561251974,0
"490",2019-09-06 09:50:00,2978.76,15.69,83.62,-0.000298737417068651,-0.00508583423000619,0.000119595766452818
"491",2019-09-06 09:55:00,2977.13,15.66,83.62,-0.000547357335577203,-0.00191387618228411,0
"492",2019-09-06 10:00:00,2977.41,15.67,83.62,9.40458877449757e-05,0.000638365805272656,0
"493",2019-09-06 10:05:00,2976.59,15.7,83.63,-0.000275445080680115,0.00191265598633272,0.00011958146501545
"494",2019-09-06 10:10:00,2978.81,15.65,83.65,0.000745541895700974,-0.00318979536810016,0.000239120039398522
"495",2019-09-06 10:15:00,2978.03,15.63,83.63,-0.000261883819090869,-0.00127877255277697,-0.000239120039398522
"496",2019-09-06 10:20:00,2980.49,15.54,83.64,0.00082570844430041,-0.00577479949388371,0.000119567166998458
"497",2019-09-06 10:25:00,2981.61,15.55,83.65,0.000375706550769905,0.000643293685741675,0.000119552872400064
"498",2019-09-06 10:30:00,2981.34,15.53,83.65,-9.05592031408275e-05,-0.00128700146464755,0
"499",2019-09-06 10:35:00,2981.68,15.53,83.64,0.000114036176423582,0,-0.000119552872400064
"500",2019-09-06 10:40:00,2982.69,15.5,83.66,0.000338677851862812,-0.00193361323539465,0.000239091453619444
"501",2019-09-06 10:45:00,2983.22,15.48,83.67,0.000177676163868767,-0.00129115576361993,0.000119524293454631
"502",2019-09-06 10:50:00,2982.84,15.49,83.66,-0.000127387254071465,0.000645786267196247,-0.000119524293454631
"503",2019-09-06 10:55:00,2981.68,15.56,83.64,-0.000388966761660114,0.00450886432146858,-0.000239091453619444
"504",2019-09-06 11:00:00,2981.52,15.57,83.64,-5.36624631184424e-05,0.000642467095661292,0
"505",2019-09-06 11:05:00,2981.94,15.48,83.63,0.000140857824380447,-0.00579711768432611,-0.000119567166998458
"506",2019-09-06 11:10:00,2981.98,15.53,83.62,1.34139961645019e-05,0.00322476899901458,-0.00011958146501545
"507",2019-09-06 11:15:00,2981.17,15.57,83.62,-0.000271668499024713,0.00257234868531153,0
"508",2019-09-06 11:20:00,2981.74,15.53,83.62,0.000191181822879471,-0.00257234868531153,0
"509",2019-09-06 11:25:00,2981.45,15.51,83.62,-9.72633775635501e-05,-0.00128865997214822,0
"510",2019-09-06 11:30:00,2980.62,15.56,83.65,-0.000278426789810382,0.00321854156179846,0.000358701504413972
"511",2019-09-06 11:35:00,2981.06,15.54,83.65,0.000147609398961634,-0.00128617381074436,0
"512",2019-09-06 11:40:00,2981.46,15.51,83.65,0.000134171457906618,-0.0019323677510541,0
"513",2019-09-06 11:45:00,2981.04,15.54,83.65,-0.000140880503378682,0.0019323677510541,0
"514",2019-09-06 11:50:00,2980.1,15.56,83.66,-0.00031537592064268,0.00128617381074436,0.000119538581219381
"515",2019-09-06 11:55:00,2979.89,15.57,83.66,-7.04699169249423e-05,0.000642467095661292,0
"516",2019-09-06 12:00:00,2980.52,15.54,83.65,0.000211394854496838,-0.00192864090640565,-0.000119538581219381
"517",2019-09-06 12:05:00,2980.84,15.53,83.64,0.000107358052628292,-0.000643707778905878,-0.000119552872400064
"518",2019-09-06 12:10:00,2980.65,15.56,83.65,-6.37424536700237e-05,0.00192988158965024,0.000119552872400064
"519",2019-09-06 12:15:00,2981.06,15.54,83.64,0.00013754442958458,-0.00128617381074436,-0.000119552872400064
"520",2019-09-06 12:20:00,2981.36,15.5,83.63,0.000100630281076874,-0.00257732101430053,-0.000119567166998458
"521",2019-09-06 12:25:00,2981.15,15.55,83.62,-7.04401334630234e-05,0.0032206147000422,-0.00011958146501545
"522",2019-09-06 12:30:00,2980.12,15.58,83.62,-0.000345563952059535,0.00192740181735918,0
"523",2019-09-06 12:35:00,2981.19,15.53,83.63,0.000358981502888156,-0.00321440328200673,0.00011958146501545
"524",2019-09-06 12:40:00,2980.23,15.56,83.66,-0.000322070918774564,0.00192988158965024,0.000358658620617902
"525",2019-09-06 12:45:00,2977.78,15.68,83.71,-0.000822422298080383,0.00768249617201588,0.000597478657912376
"526",2019-09-06 12:50:00,2978.63,15.69,83.71,0.000285406815772937,0.000637551822679328,0
"527",2019-09-06 12:55:00,2979.75,15.61,83.69,0.000375941115938083,-0.00511183221760048,-0.000238948627182545
"528",2019-09-06 13:00:00,2982.14,15.41,83.69,0.000801759216632725,-0.012895085195316,0
"529",2019-09-06 13:05:00,2980.37,15.43,83.72,-0.000593709713522905,0.00129701704304486,0.000358401533016917
"530",2019-09-06 13:10:00,2981.1,15.38,83.72,0.000244906039498893,-0.00324570229757137,0
"531",2019-09-06 13:15:00,2981.56,15.34,83.73,0.000154293553855211,-0.00260416813838793,0.000119438638541247
"532",2019-09-06 13:20:00,2983.25,15.29,83.72,0.000566656790482511,-0.00326477599813924,-0.000119438638541247
"533",2019-09-06 13:25:00,2983.9,15.23,83.72,0.000217859448001789,-0.00393185303390053,0
"534",2019-09-06 13:30:00,2983.89,15.16,83.69,-3.35132435935748e-06,-0.00460678669284453,-0.000358401533016917
"535",2019-09-06 13:35:00,2984.13,15.13,83.68,8.0428684933409e-05,-0.00198085241396129,-0.000119495728169383
"536",2019-09-06 13:40:00,2983.55,15.12,83.67,-0.000194380396342453,-0.000661157048877481,-0.000119510009105817
"537",2019-09-06 13:45:00,2983.51,15.1,83.67,-1.3406937419802e-05,-0.00132362693050814,0
"538",2019-09-06 13:50:00,2983.68,15.07,83.66,5.69782427053411e-05,-0.00198873118247489,-0.000119524293454631
"539",2019-09-06 13:55:00,2983.82,15.02,83.66,4.69208211217875e-05,-0.00332336630241548,0
"540",2019-09-06 14:00:00,2982.74,15.04,83.67,-0.000362017648960489,0.00133067218570515,0.000119524293454631
"541",2019-09-06 14:05:00,2982.72,15.05,83.66,-6.70526665302873e-06,0.000664672673191369,-0.000119524293454631
"542",2019-09-06 14:10:00,2982.96,15.03,83.66,8.04602325743531e-05,-0.00132978743000178,0
"543",2019-09-06 14:15:00,2982.81,15.03,83.67,-5.0286886699169e-05,0,0.000119524293454631
"544",2019-09-06 14:20:00,2982.54,15.07,83.68,-9.05227690530808e-05,0.00265780887352074,0.000119510009105817
"545",2019-09-06 14:25:00,2982.85,15.08,83.68,0.000103932852764999,0.000663349941405933,0
"546",2019-09-06 14:30:00,2983.16,15.05,83.68,0.000103922051851058,-0.00199137138492489,0
"547",2019-09-06 14:35:00,2982.62,15.05,83.69,-0.000181032489122046,0,0.000119495728169383
"548",2019-09-06 14:40:00,2981.9,15.04,83.7,-0.000241427643295822,-0.000664672673191369,0.000119481450647108
"549",2019-09-06 14:45:00,2982.14,15.03,83.7,8.04823576388003e-05,-0.000665114756810414,0
"550",2019-09-06 14:50:00,2981.34,15.06,83.71,-0.000268299719223819,0.00199401860686432,0.000119467176535437
"551",2019-09-06 14:55:00,2981.54,15.03,83.72,6.70816786776385e-05,-0.00199401860686432,0.000119452905834372
"552",2019-09-06 15:00:00,2981.06,15.03,83.72,-0.000161003589385089,0,0
"553",2019-09-06 15:05:00,2981.05,15,83.72,-3.35451711030998e-06,-0.00199800266267314,0
"554",2019-09-06 15:10:00,2981.73,14.98,83.71,0.000228081533428792,-0.00133422301313679,-0.000119452905834372
"555",2019-09-06 15:15:00,2981.3,14.99,83.72,-0.000144221981356552,0.000667334025433064,0.000119452905834372
"556",2019-09-06 15:20:00,2982.56,14.96,83.72,0.000422545136453678,-0.00200333956817511,0
"557",2019-09-06 15:25:00,2983.5,14.94,83.72,0.000315115841202029,-0.0013377928416598,0
"558",2019-09-06 15:30:00,2983.88,14.91,83.72,0.000127359075678513,-0.00201005092802431,0
"559",2019-09-06 15:35:00,2982.1,14.95,83.72,-0.000596716734825975,0.00267917106004845,0
"560",2019-09-06 15:40:00,2980.45,15,83.73,-0.000553454492496108,0.0033389012655145,0.000119438638541247
"561",2019-09-06 15:45:00,2979.77,15.08,83.73,-0.000228179497719694,0.00531916147759981,0
"562",2019-09-06 15:50:00,2978.01,15.08,83.74,-0.000590824116096123,0,0.000119424374656951
"563",2019-09-06 15:55:00,2978.83,15.11,83.75,0.000275313758697493,0.00198741370483813,0.000119410114177931
"564",2019-09-06 16:00:00,2978.71,15.03,83.75,-4.0285084117464e-05,-0.0053085725197648,0
"565",2019-09-06 16:05:00,2978.71,15.03,83.73,0,0,-0.000238834488834883
"566",2019-09-06 16:10:00,2978.71,15,83.74,0,-0.00199800266267314,0.000119424374656951
"567",2019-09-09 09:30:00,2984.36,15.2,83.63,0.00189499760719603,0.0152472294206936,0.00011958146501545
"568",2019-09-09 09:35:00,2983.15,15.22,83.63,-0.000405529279911221,0.00131492458130911,0
"569",2019-09-09 09:40:00,2983.97,15.19,83.63,0.000274839455267184,-0.00197303582585828,0
"570",2019-09-09 09:45:00,2982.98,15.28,83.61,-0.00033182782127561,0.0059074671306929,-0.000239177231468268
"571",2019-09-09 09:50:00,2982.11,15.36,83.63,-0.000291697193560481,0.00522194398115161,0.000239177231468268
"572",2019-09-09 09:55:00,2980.35,15.42,83.6,-0.000590360371766074,0.00389864041565735,-0.000358787302778829
"573",2019-09-09 10:00:00,2982.01,15.38,83.57,0.000556826505911268,-0.00259740405768527,-0.0003589160773112
"574",2019-09-09 10:05:00,2983.08,15.27,83.58,0.000358754020970409,-0.00717784484695683,0.000119653006424691
"575",2019-09-09 10:10:00,2983.33,15.23,83.58,8.38024876426147e-05,-0.00262295232347087,0
"576",2019-09-09 10:15:00,2984.09,15.23,83.57,0.000254716444999303,0,-0.000119653006424691
"577",2019-09-09 10:20:00,2984.57,15.24,83.6,0.000160840121914418,0.000656383351429923,0.0003589160773112
"578",2019-09-09 10:25:00,2984.03,15.27,83.6,-0.000180946956227501,0.00196656897204095,0
"579",2019-09-09 10:30:00,2984.72,15.27,83.6,0.000231204189510947,0,0
"580",2019-09-09 10:35:00,2984.02,15.24,83.62,-0.00023455536786976,-0.00196656897204095,0.000239205837763379
"581",2019-09-09 10:40:00,2984.49,15.23,83.65,0.000157493244032025,-0.000656383351429923,0.000358701504413972
"582",2019-09-09 10:45:00,2984.14,15.27,83.66,-0.000117279844921825,0.00262295232347087,0.000119538581219381
"583",2019-09-09 10:50:00,2985.17,15.23,83.66,0.000345098515648345,-0.00262295232347087,0
"584",2019-09-09 10:55:00,2985.7,15.19,83.62,0.000177528568329421,-0.00262985029938889,-0.000478240085633352
"585",2019-09-09 11:00:00,2985.38,15.19,83.62,-0.000107183290227297,0,0
"586",2019-09-09 11:05:00,2984.46,15.18,83.61,-0.000308215968027881,-0.000658544640197434,-0.000119595766452818
"587",2019-09-09 11:10:00,2985.04,15.09,83.6,0.000194321133035302,-0.00594649918772649,-0.000119610071310561
"588",2019-09-09 11:15:00,2984.21,15.09,83.61,-0.000278091889382992,0,0.000119610071310561
"589",2019-09-09 11:20:00,2983.84,15.08,83.61,-0.000123993599407513,-0.000662910199947575,0
"590",2019-09-09 11:25:00,2984.16,15.09,83.6,0.000107238606000593,0.000662910199947575,-0.000119610071310561
"591",2019-09-09 11:30:00,2984.22,15.09,83.59,2.01059584004071e-05,0,-0.000119624379591343
"592",2019-09-09 11:35:00,2983.05,15.12,83.58,-0.000392139123917445,0.00198609797162952,-0.000119638691295165
"593",2019-09-09 11:40:00,2982.21,15.21,83.54,-0.000281630643275577,0.00593473551981472,-0.00047869795074007
"594",2019-09-09 11:45:00,2982.12,15.22,83.57,-3.01794166350788e-05,0.000657246162337977,0.000359044944315379
"595",2019-09-09 11:50:00,2982.08,15.22,83.57,-1.3413366419357e-05,0,0
"596",2019-09-09 11:55:00,2982.41,15.22,83.58,0.000110654892651496,0,0.000119653006424691
"597",2019-09-09 12:00:00,2981.46,15.28,83.57,-0.00031858508251581,0.00393443130483462,-0.000119653006424691
"598",2019-09-09 12:05:00,2980.53,15.33,83.56,-0.000311976372836753,0.00326690914534833,-0.000119667324979922
"599",2019-09-09 12:10:00,2979.26,15.49,83.57,-0.000426189519839859,0.0103829615450546,0.000119667324979922
"600",2019-09-09 12:15:00,2977.29,15.64,83.58,-0.000661456739833532,0.00963708068838809,0.000119653006424691
"601",2019-09-09 12:20:00,2976.79,15.76,83.58,-0.00016795206015896,0.0076433493125676,0
"602",2019-09-09 12:25:00,2974.71,15.9,83.57,-0.000698983478009119,0.00884402479645319,-0.000119653006424691
"603",2019-09-09 12:30:00,2973.54,15.95,83.55,-0.000393393019825439,0.00313972000466745,-0.000239348971941666
"604",2019-09-09 12:35:00,2971.16,16.09,83.55,-0.000800713283146237,0.00873913177343821,0
"605",2019-09-09 12:40:00,2973.11,15.95,83.57,0.00065609404349054,-0.00873913177343821,0.000239348971941666
"606",2019-09-09 12:45:00,2972.28,15.94,83.57,-0.000279207925936831,-0.000627155868784701,0
"607",2019-09-09 12:50:00,2975.25,15.83,83.58,0.000998734011218971,-0.00692479946914792,0.000119653006424691
"608",2019-09-09 12:55:00,2976.55,15.76,83.59,0.000436842642788982,-0.00443178946318801,0.000119638691295165
"609",2019-09-09 13:00:00,2976.65,15.76,83.61,3.35953772792053e-05,0,0.000239234450901904
"610",2019-09-09 13:05:00,2976.75,15.72,83.6,3.35942486673346e-05,-0.00254129742867226,-0.000119610071310561
"611",2019-09-09 13:10:00,2975.38,15.78,83.6,-0.000460339416038735,0.00380952841666771,0
"612",2019-09-09 13:15:00,2975.53,15.75,83.61,5.04124579370213e-05,-0.0019029501460861,0.000119610071310561
"613",2019-09-09 13:20:00,2973.88,15.85,83.61,-0.000554676864530812,0.00632913505164723,0
"614",2019-09-09 13:25:00,2973.35,15.86,83.61,-0.00017823423725094,0.000630715883412236,0
"615",2019-09-09 13:30:00,2972.68,15.99,83.61,-0.000225360451540091,0.0081633106391612,0
"616",2019-09-09 13:35:00,2973.15,15.94,83.6,0.000158093992252972,-0.00313185348379408,-0.000119610071310561
"617",2019-09-09 13:40:00,2972.86,15.91,83.6,-9.75444038031625e-05,-0.00188383101237344,0
"618",2019-09-09 13:45:00,2975.01,15.79,83.6,0.000722947910308136,-0.00757101408214478,0
"619",2019-09-09 13:50:00,2975.65,15.72,83.61,0.000215102191174488,-0.00444304126648998,0.000119610071310561
"620",2019-09-09 13:55:00,2975.25,15.73,83.61,-0.000134433447244398,0.000635930069125656,0
"621",2019-09-09 14:00:00,2976.28,15.68,83.63,0.000346129486127111,-0.00318370214792463,0.000239177231468268
"622",2019-09-09 14:05:00,2974.19,15.79,83.64,-0.00070246554841713,0.00699081334528895,0.000119567166998458
"623",2019-09-09 14:10:00,2973.77,15.84,83.64,-0.000141224890785274,0.00316155811872898,0
"624",2019-09-09 14:15:00,2973.28,15.85,83.65,-0.000164787584132853,0.000631113937009875,0.000119552872400064
"625",2019-09-09 14:20:00,2972.31,15.92,83.65,-0.000326292263208572,0.00440668009294765,0
"626",2019-09-09 14:25:00,2972.18,15.95,83.65,-4.37379825761752e-05,0.00188264881461642,0
"627",2019-09-09 14:30:00,2974.75,15.81,83.67,0.000864311555706543,-0.00881617800947287,0.000239062874674012
"628",2019-09-09 14:35:00,2973.92,15.84,83.66,-0.000279053975219767,0.00189573516489894,-0.000119524293454631
"629",2019-09-09 14:40:00,2974.2,15.79,83.65,9.41473945408333e-05,-0.00316155811872898,-0.000119538581219381
"630",2019-09-09 14:45:00,2974.4,15.76,83.65,6.72427125962827e-05,-0.00190174383781772,0
"631",2019-09-09 14:50:00,2972.72,15.84,83.65,-0.000564979366378893,0.0050633019565467,0
"632",2019-09-09 14:55:00,2973.4,15.81,83.65,0.000228720578449249,-0.00189573516489894,0
"633",2019-09-09 15:00:00,2975.83,15.67,83.65,0.000816912486199861,-0.00889459485345112,0
"634",2019-09-09 15:05:00,2974.36,15.72,83.65,-0.000494101879067621,0.0031857306331311,0
"635",2019-09-09 15:10:00,2977.54,15.55,83.65,0.00106856644183662,-0.0108731483758175,0
"636",2019-09-09 15:15:00,2978.46,15.46,83.66,0.000308932171698473,-0.00580459546596712,0.000119538581219381
"637",2019-09-09 15:20:00,2977.48,15.45,83.65,-0.000329083237522454,-0.000647039815521389,-0.000119538581219381
"638",2019-09-09 15:25:00,2976.91,15.46,83.65,-0.00019145538056442,0.000647039815521389,0
"639",2019-09-09 15:30:00,2976.71,15.44,83.66,-6.71860145846637e-05,-0.00129449856264596,0.000119538581219381
"640",2019-09-09 15:35:00,2977.93,15.42,83.66,0.000409764491915432,-0.00129617646144675,0
"641",2019-09-09 15:40:00,2977.82,15.36,83.65,-3.69390924772617e-05,-0.00389864041565735,-0.000119538581219381
"642",2019-09-09 15:45:00,2978.06,15.3,83.66,8.05926244744626e-05,-0.00391389932113606,0.000119538581219381
"643",2019-09-09 15:50:00,2978.85,15.21,83.66,0.000265238187124872,-0.00589972212718815,0
"644",2019-09-09 15:55:00,2978.67,15.26,83.67,-6.04278290481375e-05,0.00328191958510926,0.000119524293454631
"645",2019-09-09 16:00:00,2978.43,15.31,83.67,-8.05761192959054e-05,0.00327118381328129,0
"646",2019-09-09 16:05:00,2978.43,15.24,83.67,0,-0.00458265941109204,0
"647",2019-09-09 16:10:00,2978.43,15.27,83.68,0,0.00196656897204095,0.000119510009105817
"648",2019-09-10 09:30:00,2965.63,16.08,83.71,-0.00430682724782017,0.0156693898578992,0
"649",2019-09-10 09:35:00,2963.16,16.19,83.71,-0.000833222341456441,0.00681750393872393,0
"650",2019-09-10 09:40:00,2960.52,16.31,83.72,-0.000891337876045561,0.0073846489433782,0.000119452905834372
"651",2019-09-10 09:45:00,2962.43,16.17,83.72,0.000644948907623899,-0.00862074304390648,0
"652",2019-09-10 09:50:00,2957.79,16.45,83.71,-0.00156750963649088,0.0171678036223653,-0.000119452905834372
"653",2019-09-10 09:55:00,2960.09,16.26,83.71,0.000777305425526009,-0.0116173730917164,0
"654",2019-09-10 10:00:00,2960.7,16.15,83.71,0.000206053584794752,-0.00678805445099906,0
"655",2019-09-10 10:05:00,2959.05,16.27,83.71,-0.000557455988083433,0.00740287156228092,0
"656",2019-09-10 10:10:00,2958.74,16.31,83.71,-0.000104768841167058,0.00245549540197576,0
"657",2019-09-10 10:15:00,2960.15,16.15,83.71,0.000476440692992242,-0.00985836696425668,0
"658",2019-09-10 10:20:00,2963.27,15.89,83.72,0.00105344557317721,-0.016230069120041,0.000119452905834372
"659",2019-09-10 10:25:00,2964.42,15.73,83.72,0.000388009499292075,-0.0101202634784383,0
"660",2019-09-10 10:30:00,2963.05,15.83,83.71,-0.000462254562028974,0.00633715682273461,-0.000119452905834372
"661",2019-09-10 10:35:00,2961.83,15.9,83.68,-0.000411822692525377,0.00441223533326518,-0.000358444355351928
"662",2019-09-10 10:40:00,2962.66,15.83,83.69,0.000280192896074283,-0.00441223533326518,0.000119495728169383
"663",2019-09-10 10:45:00,2962.79,15.86,83.68,4.38785240008954e-05,0.0018933423137808,-0.000119495728169383
"664",2019-09-10 10:50:00,2960.25,16.02,83.68,-0.0008576677367369,0.0100377254335116,0
"665",2019-09-10 10:55:00,2959.67,16.09,83.67,-0.000195948594527096,0.00436001936407848,-0.000119510009105817
"666",2019-09-10 11:00:00,2961.54,15.98,83.66,0.000631627678184365,-0.00686002066616309,-0.000119524293454631
"667",2019-09-10 11:05:00,2962.16,15.9,83.63,0.000209328629830807,-0.00501883111194257,-0.000358658620617902
"668",2019-09-10 11:10:00,2962.71,15.84,83.62,0.000185658082482831,-0.00378072283990649,-0.00011958146501545
"669",2019-09-10 11:15:00,2960.77,15.87,83.63,-0.000655020383073079,0.00189214815203798,0.00011958146501545
"670",2019-09-10 11:20:00,2959.99,15.92,83.64,-0.000263479689943225,0.00314564587791955,0.000119567166998458
"671",2019-09-10 11:25:00,2959.44,15.97,83.64,-0.000185828703635593,0.00313578181068408,0
"672",2019-09-10 11:30:00,2959.6,15.98,83.64,5.40628210110583e-05,0.000625978111207459,0
"673",2019-09-10 11:35:00,2959.85,15.97,83.64,8.44673069790858e-05,-0.000625978111207459,0
"674",2019-09-10 11:40:00,2959.46,16,83.64,-0.000131772115522288,0.00187676001285997,0
"675",2019-09-10 11:45:00,2965.77,15.56,83.65,0.00212987593236935,-0.0278852034895354,0.000119552872400064
"676",2019-09-10 11:50:00,2968.71,15.52,83.65,0.000990819832747292,-0.00257400399517316,0
"677",2019-09-10 11:55:00,2966.25,15.65,83.66,-0.000828986257996434,0.00834140223108948,0.000119538581219381
"678",2019-09-10 12:00:00,2963.45,15.83,83.66,-0.000944398606373298,0.0114359569067588,0
"679",2019-09-10 12:05:00,2965.41,15.7,83.65,0.000661172660984199,-0.00824616153865865,-0.000119538581219381
"680",2019-09-10 12:10:00,2967.05,15.61,83.64,0.000552890383340277,-0.00574897782692174,-0.000119552872400064
"681",2019-09-10 12:15:00,2968.87,15.53,83.64,0.000613215830750136,-0.00513809736674498,0
"682",2019-09-10 12:20:00,2972.32,15.36,83.65,0.00116138362441998,-0.0110069094410696,0.000119552872400064
"683",2019-09-10 12:25:00,2971.52,15.44,83.64,-0.000269186251592224,0.0051948168771041,-0.000119552872400064
"684",2019-09-10 12:30:00,2970.93,15.45,83.65,-0.000198571297003625,0.000647458747124574,0.000119552872400064
"685",2019-09-10 12:35:00,2970.98,15.49,83.66,1.68296052960315e-05,0.00258565108502262,0.000119538581219381
"686",2019-09-10 12:40:00,2971.77,15.45,83.67,0.000265870179513961,-0.00258565108502262,0.000119524293454631
"687",2019-09-10 12:45:00,2974.15,15.3,83.68,0.000800548990604888,-0.00975617494536474,0.000119510009105817
"688",2019-09-10 12:50:00,2974.9,15.25,83.68,0.000252141099494452,-0.00327332534496927,0
"689",2019-09-10 12:55:00,2973.31,15.33,83.68,-0.000534614627887287,0.00523218983030205,0
"690",2019-09-10 13:00:00,2971.79,15.41,83.69,-0.000511345488930282,0.00520495644830188,0.000119495728169383
"691",2019-09-10 13:05:00,2970.29,15.46,83.69,-0.000504873724978872,0.00323939382725147,0
"692",2019-09-10 13:10:00,2971.04,15.44,83.71,0.000252468724673882,-0.00129449856264596,0.000238948627182545
"693",2019-09-10 13:15:00,2968.06,15.63,83.69,-0.00100351913592434,0.0122305998367551,-0.000238948627182545
"694",2019-09-10 13:20:00,2969.94,15.49,83.69,0.00063320985611881,-0.00899749000460792,0
"695",2019-09-10 13:25:00,2969.15,15.53,83.69,-0.000266034023615802,0.00257898273181834,0
"696",2019-09-10 13:30:00,2970.55,15.43,83.69,0.000471404288406418,-0.00645997078552618,0
"697",2019-09-10 13:35:00,2970.64,15.42,83.68,3.02969607126613e-05,-0.000648298239886103,-0.000119495728169383
"698",2019-09-10 13:40:00,2969.43,15.49,83.67,-0.000407402612001562,0.00452928629359395,-0.000119510009105817
"699",2019-09-10 13:45:00,2971.07,15.42,83.68,0.000552142089610186,-0.00452928629359395,0.000119510009105817
"700",2019-09-10 13:50:00,2971.23,15.44,83.68,5.38512024093052e-05,0.00129617646144675,0
"701",2019-09-10 13:55:00,2968.95,15.56,83.66,-0.00076765354314734,0.00774197415361577,-0.000239034302560448
"702",2019-09-10 14:00:00,2967.33,15.64,83.66,-0.000545796370863272,0.00512821636691951,0
"703",2019-09-10 14:05:00,2967.36,15.67,83.68,1.01100478708815e-05,0.00191632125076424,0.000239034302560448
"704",2019-09-10 14:10:00,2965.56,15.78,83.69,-0.000606783861986315,0.00699525904979881,0.000119495728169383
"705",2019-09-10 14:15:00,2965.61,15.77,83.69,1.68600798833296e-05,-0.000633914442781158,0
"706",2019-09-10 14:20:00,2966.14,15.74,83.69,0.000178699372498592,-0.00190415798568999,0
"707",2019-09-10 14:25:00,2965.01,15.77,83.7,-0.000381039094836666,0.00190415798568999,0.000119481450647108
"708",2019-09-10 14:30:00,2967.08,15.67,83.7,0.000697899082454434,-0.00636134460701765,0
"709",2019-09-10 14:35:00,2965.19,15.73,83.71,-0.000637192866793868,0.00382166070225676,0.000119467176535437
"710",2019-09-10 14:40:00,2964.18,15.8,83.7,-0.000340677006079204,0.00444022296273472,-0.000119467176535437
"711",2019-09-10 14:45:00,2963.17,15.87,83.7,-0.000340793106455628,0.00442059450539656,0
"712",2019-09-10 14:50:00,2964.67,15.79,83.69,0.000506086544850959,-0.00505370627076696,-0.000119481450647108
"713",2019-09-10 14:55:00,2965.24,15.74,83.67,0.000192245751370557,-0.00317158527829342,-0.0002390057372752
"714",2019-09-10 15:00:00,2966.94,15.63,83.71,0.000573145132661601,-0.00701309855587207,0.000477954364457744
"715",2019-09-10 15:05:00,2965.14,15.73,83.72,-0.000606869784373743,0.00637757263680117,0.000119452905834372
"716",2019-09-10 15:10:00,2965.32,15.72,83.72,6.07035542117274e-05,-0.000635930069125656,0
"717",2019-09-10 15:15:00,2966.31,15.67,83.73,0.000333803696182855,-0.0031857306331311,0.000119438638541247
"718",2019-09-10 15:20:00,2964.37,15.76,83.72,-0.000654225171210499,0.00572702806180336,-0.000119438638541247
"719",2019-09-10 15:25:00,2965.73,15.71,83.72,0.000458676927486579,-0.00317763216220301,0
"720",2019-09-10 15:30:00,2966.76,15.64,83.71,0.000347240369676705,-0.00446571715036459,-0.000119452905834372
"721",2019-09-10 15:35:00,2966.66,15.64,83.72,-3.3707372817382e-05,0,0.000119452905834372
"722",2019-09-10 15:40:00,2969.44,15.47,83.71,0.000936641971408747,-0.0109290705321903,-0.000119452905834372
"723",2019-09-10 15:45:00,2969.38,15.44,83.71,-2.02060341951693e-05,-0.00194111998834501,0
"724",2019-09-10 15:50:00,2970,15.45,83.72,0.00020877600094682,0.000647458747124574,0.000119452905834372
"725",2019-09-10 15:55:00,2979.37,15.16,83.72,0.00314991595661507,-0.0189486231295288,0
"726",2019-09-10 16:00:00,2979.39,15.25,83.71,6.7128060194932e-06,0.00591912283919482,-0.000119452905834372
"727",2019-09-10 16:05:00,2979.39,15.16,83.71,0,-0.00591912283919482,0
"728",2019-09-10 16:10:00,2979.39,15.2,83.7,0,0.00263504763800482,-0.000119467176535437
"729",2019-09-11 09:30:00,2977.23,15.43,83.91,-0.000725243542369469,0.00519819234186336,0
"730",2019-09-11 09:35:00,2980.84,15.21,83.91,0.00121180195659409,-0.0143605601038677,0
"731",2019-09-11 09:40:00,2981.35,15.15,83.89,0.000171078077433329,-0.0039525743158233,-0.000238379023775437
"732",2019-09-11 09:45:00,2985.65,14.93,83.89,0.00144126051427484,-0.0146279204042794,0
"733",2019-09-11 09:50:00,2983.54,15.08,83.89,-0.000706963620819678,0.00999675102871089,0
"734",2019-09-11 09:55:00,2982.64,15.14,83.91,-0.000301700587922227,0.00397088542949309,0.000238379023775437
"735",2019-09-11 10:00:00,2982.99,15.05,83.93,0.000117338822688495,-0.00596225681441798,0.000238322212758213
